video_id,datetime,title
fjIhFzTUB9I,2019-11-09T18:57:09Z,"Bjarne Stroustrup: Deep Learning, Software 2.0, and Fuzzy Programming"
9GV4QmQWJGU,2019-11-06T16:16:44Z,Sean Carroll: Hilbert Space and Infinity
F0UjC6wfqmc,2019-11-05T18:33:13Z,Sean Carroll: Perception vs Reality
xmahFBpHoHc,2019-11-02T14:36:50Z,Sean Carroll: Difference Between Math and Physics | AI Podcast Clips
iNqqOLscOBY,2019-11-01T16:56:35Z,Sean Carroll: Quantum Mechanics and the Many-Worlds Interpretation | Lex Fridman Podcast #47
kD5yc1LQrpQ,2019-10-22T14:27:19Z,"Michio Kaku: Future of Humans, Aliens, Space Travel &amp; Physics | Lex Fridman Podcast #45"
bHPeGhbSVpw,2019-10-13T16:30:32Z,Stuart Russell: The Control Problem of Super-Intelligent AI | AI Podcast Clips
4Hx15WVxvII,2019-10-12T18:36:21Z,David Ferrucci: The Story of IBM Watson Winning in Jeopardy | AI Podcast Clips
_TWgsvF4hBQ,2019-10-09T13:37:28Z,Machine Learning at Spotify - Gustav Soderstrom | AI Podcast Clips
rvRwHKeNNAo,2019-10-07T12:51:31Z,Gary Marcus: Nature vs Nurture is a False Dichotomy | AI Podcast Clips
maAJXNDjIcQ,2019-10-06T14:10:56Z,Yann LeCun: Human-Level Artificial Intelligence | AI Podcast Clips
vNOTDn3D_RI,2019-10-03T11:31:02Z,Gary Marcus: Toward a Hybrid of Deep Learning and Symbolic AI | Lex Fridman Podcast #43
y0c1yrPDLN8,2019-10-01T17:39:23Z,Peter Norvig: We Are Seduced by Our Low-Dimensional Metaphors | AI Podcast Clips
6W0-rhAe2Uo,2019-09-27T16:53:11Z,Leonard Susskind: Black Hole Image is Astonishing | AI Podcast Clips
j7gM19hphRk,2019-09-24T17:29:41Z,"How to Build a Successful Robotics Company - Colin Angle, iRobot CEO | AI Podcast Clips"
Ph1TMC9qZYA,2019-09-17T12:55:05Z,Sean Carroll: Space Travel is Crucially Important Long-Term | AI Podcast Clips
lLnp51A6azc,2019-09-12T18:29:39Z,Kai-Fu Lee: Question for AGI - What is the Difference Between Me and You? | AI Podcast Clips
igTPC0yFJgg,2019-09-11T17:23:10Z,Elon Musk: Treat All Input as Error | AI Podcast Clips
Bi7f1JSSlh8,2019-09-10T17:13:34Z,Most Research in Deep Learning is a Total Waste of Time - Jeremy Howard | AI Podcast Clips
JBSj5OP64LM,2019-09-07T19:09:33Z,Elon Musk: Physics View of Love | AI Podcast Clips
uYv8eFLe0Tg,2019-09-02T18:40:37Z,Yann LeCun on Autonomous Driving: Deep Learning is Obviously Part of the Solution | AI Podcast Clips
YAfwNEY826I,2019-09-01T14:59:59Z,Yann LeCun: Can Neural Networks Reason? | AI Podcast Clips
4CTDdxfSXF0,2019-08-28T18:24:35Z,Deep Learning: Advice on Getting Started with fast.ai - Jeremy Howard | AI Podcast Clips
dpqLy-3cHmc,2019-08-24T15:36:52Z,"Elon Musk: It&#39;s Game, Set, Match - Tesla is Vastly Ahead of Everyone | AI Podcast Clips"
zhZXZ35lF7s,2019-08-22T19:09:28Z,Competing with SpaceX: America Was Built on Competition - Lockheed Martin CTO | AI Podcast Clips
S7gSD-LXT34,2019-08-20T14:03:26Z,Andrew Yang is Ahead of His Time - Kai-Fu Lee | AI Podcast Clips
anXep8kBOCg,2019-08-19T14:24:00Z,Keoki Jackson: Lockheed Martin | Lex Fridman Podcast #33
YIVf3P3zq7g,2019-08-16T13:38:03Z,Elon Musk: What&#39;s Outside the Simulation? | AI Podcast Clips
v-9Mpe7NhkM,2019-07-29T14:12:48Z,Gustav Soderstrom: Spotify | Lex Fridman Podcast #29
Tj6NOfdfa4o,2019-07-22T14:19:07Z,"Chris Urmson: Self-Driving Cars at Aurora, Google, CMU, and DARPA | Lex Fridman Podcast #28"
bmjamLZ3v8A,2019-04-24T16:46:08Z,MIT 6.S093: Introduction to Human-Centered Artificial Intelligence (AI)
Z6rxFNMGdn0,2019-04-18T16:34:19Z,Ian Goodfellow: Generative Adversarial Networks (GANs) | Lex Fridman Podcast #19
Er7Dy8rvqOc,2019-03-12T16:07:05Z,"Leslie Kaelbling: Reinforcement Learning, Planning, and Robotics | Lex Fridman Podcast #15"
-j0tc0Y1CIE,2019-02-18T18:36:55Z,"Oliver Cameron (CEO, Voyage) - MIT Self-Driving Cars"
aSyZvBrPAyk,2019-01-19T15:32:45Z,"Tomaso Poggio: Brains, Minds, and Machines | Lex Fridman Podcast #13"
53YvP6gdD7U,2019-01-17T16:50:41Z,Deep Learning State of the Art (2019) - MIT
O5xeyoRL95U,2019-01-11T16:47:40Z,Deep Learning Basics: Introduction and Overview
Khf-N2f8T78,2018-08-15T14:25:23Z,Comfortably Numb Solo | Pink Floyd Cover by Lex Fridman
Gi8LUnhP5yU,2018-04-19T14:11:52Z,Max Tegmark: Life 3.0 | Lex Fridman Podcast #1
HKBhP9JISF0,2018-03-14T14:26:08Z,"Sterling Anderson, Co-Founder, Aurora - MIT Self-Driving Cars"
11rsu_WwZTc,2016-09-27T18:02:03Z,Foundations and Challenges of Deep Learning (Yoshua Bengio)
PtAIh9KSnjo,2016-09-27T17:47:35Z,"Deep Reinforcement Learning (John Schulman, OpenAI)"
L1sHcj3qDNc,2016-09-27T17:47:35Z,"Torch Tutorial (Alex Wiltschko, Twitter)"
rK6bchqeaN8,2016-09-27T17:47:35Z,"Foundations of Unsupervised Deep Learning (Ruslan Salakhutdinov, CMU)"
zij_FTbJHsk,2016-09-27T17:45:07Z,"Foundations of Deep Learning (Hugo Larochelle, Twitter)"
ShxbqjnsB8c,2016-04-29T01:27:01Z,Drive Gaze Region Classification in a Tesla
a96PO823veM,2015-10-28T12:44:11Z,"Automated Synchronization of Driving Data: Video, Audio, IMU, and Telemetry"
